state,district,totalHouseholds,prcntBA,prcntHS,prcntAsian,prcntBlack,prcntHisp,prcntWhiteAll,lastName,firstName,middleName,age,gender,numberTerms,daysServed,fracServed,cd,statenm,dwnom1,dwnom2,black,hispanic,numSpon,numCosp,numPassH,numEnact,passPrcnt,congNum,partyControl
GA,10.0,162225.0,9.8521224,38.54572179,0.211770273,29.08542555,0.708505758,59.23239527,Barnard,Druie,Douglas,58.0,M,3.0,717.0,1.0,10.0, GEORGIA,-0.039999999,0.750999987,0.0,0.0,15.0,236.0,1.0,1.0,6.666666667,97.0,D
GA,7.0,145384.0,6.77136179,38.29615054,0.09111478,6.879063984,0.865908128,86.79895636,McDonald,Lawrence,Patton,45.0,M,4.0,717.0,1.0,7.0, GEORGIA,0.879000008,0.433999985,0.0,0.0,35.0,161.0,0.0,0.0,0.0,97.0,D
GA,9.0,144444.0,5.24235104,30.57646487,0.050358044,6.039830914,1.141177525,89.4457063,Jenkins,Edgar,Lanier,48.0,M,3.0,717.0,1.0,9.0, GEORGIA,-0.085000001,0.762000024,0.0,0.0,27.0,90.0,1.0,1.0,3.703703704,97.0,D
GA,1.0,150013.0,7.494882215,38.57740841,0.172632128,28.54072777,0.462579489,56.21531528,Ginn,Ronald,Bryan,46.0,M,5.0,717.0,1.0,1.0, GEORGIA,-0.210999995,0.899999976,0.0,0.0,12.0,108.0,3.0,2.0,16.66666667,97.0,D
GA,8.0,143413.0,6.442934188,32.64917906,0.025740578,27.6882816,1.308019917,61.60890312,Evans,Billy,Lee,39.0,M,3.0,717.0,1.0,8.0, GEORGIA,-0.082000002,0.625999987,0.0,0.0,18.0,234.0,1.0,0.0,0.0,97.0,D
GU,0.0,,,,,,,,Won Pat,Antonio,Borja,72.0,M,5.0,717.0,1.0,,,,,0.0,0.0,24.0,299.0,1.0,1.0,4.166666667,97.0,D
HI,2.0,120179.0,10.78342635,57.2955835,15.57659216,0.345601288,3.186167526,13.97898208,Akaka,Daniel,Kahikina,56.0,M,3.0,717.0,1.0,2.0, HAWAII ,-0.465000004,0.555999994,0.0,0.0,8.0,142.0,1.0,1.0,12.5,97.0,D
HI,1.0,134047.0,17.15995732,66.4815634,23.50115947,0.451765813,3.277927974,17.41958837,Heftel,Cecil,Landau,56.0,M,3.0,717.0,1.0,1.0, HAWAII ,-0.254999995,0.287,0.0,0.0,36.0,176.0,1.0,0.0,0.0,97.0,D
IA,5.0,169978.0,8.497737764,58.40012861,0.17479998,0.225663214,0.563147843,79.25882096,Harkin,Thomas, ,41.0,M,4.0,717.0,1.0,5.0, IOWA   ,-0.238999993,-1.008999944,0.0,0.0,15.0,138.0,0.0,0.0,0.0,97.0,D
IA,6.0,159729.0,7.752958144,56.85872447,0.189184622,0.366715161,0.263344002,90.86436395,Bedell,Berkley,Warren,59.0,M,4.0,717.0,1.0,6.0, IOWA   ,-0.263999999,-0.586000025,0.0,0.0,29.0,349.0,1.0,1.0,3.448275862,97.0,D
IA,4.0,168544.0,10.10792233,61.37045688,0.101253755,2.014837754,0.787193339,72.84639821,Smith,Neal,Edward,60.0,M,12.0,717.0,1.0,4.0, IOWA   ,-0.30399999,0.233999997,0.0,0.0,22.0,73.0,2.0,0.0,0.0,97.0,D
IA,3.0,161815.0,7.678452276,58.80256566,0.185731908,1.276906871,0.953408238,80.23912983,Evans,Thomas,Cooper,56.0,M,1.0,717.0,1.0,3.0, IOWA   ,0.218999997,-0.976000011,0.0,0.0,44.0,125.0,1.0,1.0,2.272727273,97.0,D
IA,1.0,168381.0,11.65934505,59.66533546,0.126756253,0.761539104,1.376522514,51.51300671,Leach,James,A.,38.0,M,3.0,717.0,1.0,1.0, IOWA   ,0.100000001,-0.805000007,0.0,0.0,15.0,123.0,0.0,0.0,0.0,97.0,D
IA,2.0,157377.0,8.961240812,58.62812874,0.074067567,0.433725891,0.520200961,80.74708337,Tauke,Thomas,Joseph,30.0,M,2.0,717.0,1.0,2.0, IOWA   ,0.170000002,-0.665000021,0.0,0.0,22.0,239.0,0.0,0.0,0.0,97.0,D
ID,2.0,115919.0,10.27931329,61.46690036,0.536369841,0.15753673,2.733406524,38.28920369,Hansen,George,Vernon,50.0,M,6.0,717.0,1.0,2.0, IDAHO  ,0.711000025,0.368999988,0.0,0.0,67.0,202.0,0.0,0.0,0.0,97.0,D
ID,1.0,122285.0,9.667610469,57.62203579,0.68424333,0.090861987,1.784458287,52.78060209,Craig,Larry,E.,35.0,M,1.0,717.0,1.0,1.0, IDAHO  ,0.460999995,-0.026000001,0.0,0.0,9.0,86.0,0.0,0.0,0.0,97.0,D
IL,10.0,150950.0,27.01505419,76.38913288,0.344208781,1.538080153,1.412617042,48.73976588,Porter,John,Edward,45.0,M,2.0,717.0,1.0,10.0, ILLINOI,0.145999998,-0.361000001,0.0,0.0,13.0,238.0,0.0,0.0,0.0,97.0,D
IL,1.0,176279.0,10.05803473,46.31155318,0.27349941,55.1913221,1.91054291,6.494604493,Washington,Harold, ,58.0,M,1.0,717.0,1.0,1.0, ILLINOI,-0.495000005,-0.869000018,1.0,0.0,2.0,137.0,0.0,0.0,0.0,97.0,D
IL,11.0,167861.0,6.871264321,46.70374232,0.335230821,0.103984109,2.130003752,46.79008029,Annunzio,Frank, ,65.0,M,9.0,717.0,1.0,11.0, ILLINOI,-0.367000014,0.44600001,0.0,0.0,25.0,101.0,4.0,3.0,12.0,97.0,D
IL,15.0,160452.0,8.650026849,55.73532607,0.058158104,0.680576941,3.164574734,36.01734573,Corcoran,Thomas,Joseph,41.0,M,3.0,717.0,1.0,15.0, ILLINOI,0.256999999,-0.270000011,0.0,0.0,23.0,214.0,0.0,0.0,0.0,97.0,D
IL,12.0,129855.0,22.27742622,76.27564807,0.127361912,0.102979905,1.551662061,34.62987053,Crane,Philip,M.,50.0,M,7.0,717.0,1.0,12.0, ILLINOI,0.745000005,0.048,0.0,0.0,55.0,141.0,0.0,0.0,0.0,97.0,D
IL,13.0,158343.0,11.02705987,57.3638869,0.126414025,1.666153496,2.656036761,33.20248107,McClory,Robert, ,72.0,M,10.0,717.0,1.0,13.0, ILLINOI,0.136999995,-0.324999988,0.0,0.0,18.0,143.0,1.0,1.0,5.555555556,97.0,D
IL,14.0,137413.0,20.77052416,72.64947993,0.108101632,0.143867267,1.460469066,41.19879255,Erlenborn,John,Neal,53.0,M,9.0,717.0,1.0,14.0, ILLINOI,0.225999996,-0.317000002,0.0,0.0,17.0,68.0,0.0,0.0,0.0,97.0,D
IL,17.0,139773.0,7.48964889,51.34730043,0.051262211,2.611084244,3.174040865,27.15497953,O'Brien,George,Miller,63.0,M,5.0,717.0,1.0,17.0, ILLINOI,0.114,-0.097999997,0.0,0.0,12.0,101.0,0.0,0.0,0.0,97.0,D
IL,16.0,149526.0,7.759710272,52.64044853,0.086821793,2.258778354,1.427924777,51.9428435,Martin,Lynn,Morley,41.0,F,1.0,717.0,1.0,16.0, ILLINOI,0.217999995,-0.521000028,0.0,0.0,3.0,114.0,0.0,0.0,0.0,97.0,D
IL,19.0,163349.0,7.496759611,53.71182663,0.052000461,0.860886027,2.288756398,42.65179699,Railsback,Thomas,Fisher,48.0,M,8.0,717.0,1.0,19.0, ILLINOI,-0.008,-0.381999999,0.0,0.0,11.0,169.0,1.0,0.0,0.0,97.0,D
IL,18.0,159255.0,8.638005513,53.33704008,0.09750419,2.273657258,1.925705217,60.14279907,Michel,Robert,Henry,57.0,M,13.0,717.0,1.0,18.0, ILLINOI,0.321999997,-0.112000003,0.0,0.0,130.0,160.0,1.0,1.0,0.769230769,97.0,D
IL,9.0,228086.0,16.62944659,56.35769597,0.695921434,0.879858834,7.716960027,17.07831876,Yates,Sidney,Richard,71.0,M,16.0,717.0,1.0,9.0, ILLINOI,-0.493999988,-0.537999988,0.0,0.0,10.0,102.0,2.0,2.0,20.0,97.0,D
IL,2.0,148907.0,7.427533395,48.7154893,0.058276012,8.155060175,5.735468769,12.2957963,Savage,Gus, ,55.0,M,1.0,717.0,1.0,2.0, ILLINOI,-0.592000008,-0.460999995,1.0,0.0,8.0,96.0,0.0,0.0,0.0,97.0,D
IL,21.0,184602.0,14.69614111,59.72596643,0.361479591,4.026994194,1.816037685,76.46687686,Madigan,Edward,Rell,44.0,M,5.0,717.0,1.0,21.0, ILLINOI,0.189999998,-0.370000005,0.0,0.0,17.0,136.0,1.0,0.0,0.0,97.0,D
IL,22.0,164695.0,5.858619726,46.77097886,0.061972591,1.29743232,1.157672245,86.84698283,Crane,Daniel,Bever,44.0,M,2.0,717.0,1.0,22.0, ILLINOI,0.70599997,0.115999997,0.0,0.0,8.0,135.0,0.0,0.0,0.0,97.0,D
IL,5.0,156886.0,3.367695421,35.12443081,0.07359949,7.106417905,5.98210262,15.5999069,Fary,John,G.,69.0,M,4.0,717.0,1.0,5.0, ILLINOI,-0.430000007,0.55400002,0.0,0.0,8.0,101.0,2.0,1.0,12.5,97.0,D
IL,6.0,163756.0,10.40736037,54.64220023,0.157422469,1.449707894,1.85928559,48.77177677,Hyde,Henry,John,56.0,M,4.0,717.0,1.0,6.0, ILLINOI,0.202999994,-0.109999999,0.0,0.0,17.0,211.0,0.0,0.0,0.0,97.0,D
IL,7.0,154897.0,5.745993052,31.24757483,0.121121156,5.157040018,16.32474159,4.054637347,Collins,Cardiss, ,49.0,F,5.0,717.0,1.0,7.0, ILLINOI,-0.523000002,-0.152999997,1.0,0.0,23.0,217.0,0.0,0.0,0.0,97.0,D
IL,8.0,160869.0,4.756941043,35.4052942,0.11554541,2.488360389,13.44155929,11.08644922,Rostenkowski,Daniel,David,53.0,M,12.0,717.0,1.0,8.0, ILLINOI,-0.375,0.319000006,0.0,0.0,18.0,23.0,5.0,5.0,27.77777778,97.0,D
IL,20.0,162952.0,7.888594285,51.18785928,0.078874373,3.119507909,1.57894397,78.72738758,Findley,Paul, ,59.0,M,11.0,717.0,1.0,20.0, ILLINOI,0.028999999,-0.519999981,0.0,0.0,31.0,132.0,2.0,0.0,0.0,97.0,D
IL,23.0,149299.0,6.617460434,44.16975741,0.100072536,9.31547699,1.853291861,52.72815195,Price,Charles,Melvin,76.0,M,19.0,717.0,1.0,23.0, ILLINOI,-0.409999996,0.640999973,0.0,0.0,42.0,128.0,6.0,1.0,2.380952381,97.0,D
IL,24.0,173266.0,6.04389308,40.29446882,0.133002748,3.476138307,1.405109921,85.71508197,Simon,Paul,Martin,52.0,M,4.0,717.0,1.0,24.0, ILLINOI,-0.448000014,0.039999999,0.0,0.0,23.0,362.0,4.0,2.0,8.695652174,97.0,D
IL,3.0,141686.0,7.622801984,56.02946147,0.099008378,2.202710151,1.531072466,39.40949738,Russo,Martin,Anthony,36.0,M,4.0,717.0,1.0,3.0, ILLINOI,-0.181999996,-0.187999994,0.0,0.0,12.0,70.0,0.0,0.0,0.0,97.0,D
IL,4.0,134260.0,12.99016316,62.38802811,0.11656237,1.839684894,1.425335664,45.4164553,Derwinski,Edward,Joseph,54.0,M,12.0,717.0,1.0,4.0, ILLINOI,0.197999999,-0.521000028,0.0,0.0,14.0,168.0,1.0,0.0,0.0,97.0,D
IN,1.0,145628.0,6.031994177,46.87626657,0.043065072,4.169756037,7.061838516,13.32679727,Hall,Katie,Beatrice,42.0,F,1.0,717.0,1.0,1.0, INDIANA,-0.510999978,0.104000002,1.0,0.0,0.0,4.0,0.0,0.0,,97.0,D
IN,9.0,150470.0,5.790075518,45.85606404,0.066078478,1.242174252,1.674073353,78.29541125,Hamilton,Lee,Herbert,49.0,M,9.0,717.0,1.0,9.0, INDIANA,-0.162,-0.02,0.0,0.0,3.0,70.0,0.0,0.0,0.0,97.0,D
IN,6.0,151238.0,7.003173743,51.2803774,0.130029854,2.87277545,3.152493135,74.19529698,Evans,David,Walter,34.0,M,4.0,717.0,1.0,6.0, INDIANA,-0.063000001,-0.089000002,0.0,0.0,5.0,68.0,0.0,0.0,0.0,97.0,D
IN,7.0,182148.0,9.805203501,54.43195513,0.156577915,1.408288775,1.02342805,84.50097633,Myers,John,Thomas,53.0,M,8.0,717.0,1.0,7.0, INDIANA,0.206,0.31400001,0.0,0.0,4.0,56.0,0.0,0.0,0.0,97.0,D
IN,8.0,159734.0,6.62787949,48.68578575,0.055997582,2.296457133,0.534547572,85.18659989,Deckard,Huey,Joel,38.0,M,2.0,717.0,1.0,8.0, INDIANA,0.145999998,-0.481999993,0.0,0.0,2.0,47.0,0.0,0.0,0.0,97.0,D
IN,5.0,157759.0,9.817458182,56.97686379,0.146142592,4.826890237,2.08721375,70.95061893,Hillis,Elwood,Haynes,54.0,M,6.0,717.0,1.0,5.0, INDIANA,0.156000003,-0.006,0.0,0.0,11.0,81.0,0.0,0.0,0.0,97.0,D
IN,1.0,145628.0,6.031994177,46.87626657,0.043065072,4.169756037,7.061838516,13.32679727,Benjamin,Adam, ,45.0,M,3.0,717.0,1.0,1.0, INDIANA,-0.238000005,0.112000003,0.0,0.0,7.0,109.0,3.0,3.0,42.85714286,97.0,D
IN,10.0,159634.0,6.854538616,51.61690447,0.082144964,1.988840502,2.371410122,73.82742484,Sharp,Philip,Riley,38.0,M,4.0,717.0,1.0,10.0, INDIANA,-0.162,-0.30399999,0.0,0.0,12.0,63.0,4.0,2.0,16.66666667,97.0,D
IN,2.0,163674.0,10.47290813,59.15565829,0.122662924,0.218011217,0.999238031,59.36544067,Fithian,Floyd,James,52.0,M,4.0,717.0,1.0,2.0, INDIANA,-0.171000004,-0.075000003,0.0,0.0,12.0,99.0,0.0,0.0,0.0,97.0,D
IN,4.0,154023.0,8.407885748,57.75887309,0.108587857,2.956171511,1.447497028,68.66443011,Coats,Daniel,Ray,37.0,M,1.0,717.0,1.0,4.0, INDIANA,0.280000001,-0.160999998,0.0,0.0,3.0,92.0,0.0,0.0,0.0,97.0,D
IN,11.0,164415.0,12.1008064,57.36273916,0.169784471,16.15548105,1.888333725,55.75954122,Jacobs,Andrew, ,48.0,M,8.0,717.0,1.0,11.0, INDIANA,-0.086999997,-0.935000002,0.0,0.0,44.0,183.0,1.0,1.0,2.272727273,97.0,D
IN,3.0,158668.0,8.672425281,52.65800495,0.154434349,4.686910201,1.591822808,69.01006956,Hiler,John,Patrick,27.0,M,1.0,717.0,1.0,3.0, INDIANA,0.381000012,-0.368000001,0.0,0.0,3.0,124.0,1.0,1.0,33.33333333,97.0,D
KS,3.0,158085.0,17.17157879,65.01335777,0.289323507,4.218769578,2.587922436,46.66423665,Winn,Edward,Lawrence,61.0,M,8.0,717.0,1.0,3.0, KANSAS ,0.224999994,-0.066,0.0,0.0,6.0,186.0,0.0,0.0,0.0,97.0,D
KS,4.0,159853.0,11.97235874,62.1270024,0.264482794,2.858302638,2.948586752,40.68761633,Glickman,Daniel,Robert,36.0,M,3.0,717.0,1.0,4.0, KANSAS ,-0.114,-0.228,0.0,0.0,21.0,149.0,0.0,0.0,0.0,97.0,D
KS,5.0,164956.0,7.677346631,54.09067461,0.244410358,1.12843621,1.546666189,59.59600646,Whittaker,Robert,Russell,41.0,M,2.0,717.0,1.0,5.0, KANSAS ,0.272000015,-0.216000006,0.0,0.0,3.0,133.0,0.0,0.0,0.0,97.0,D
KS,2.0,171670.0,11.64152753,60.66708542,0.356192682,2.548534865,3.15024624,39.34992272,Jeffries,James,Edmund,55.0,M,2.0,717.0,1.0,2.0, KANSAS ,0.542999983,0.078000002,0.0,0.0,8.0,173.0,1.0,1.0,12.5,97.0,D
KS,1.0,157932.0,9.082598324,58.19391695,0.090945008,0.480922314,1.797283083,47.09236882,Roberts,Pat, ,44.0,M,1.0,717.0,1.0,1.0, KANSAS ,0.338999987,-0.472000003,0.0,0.0,2.0,99.0,0.0,0.0,0.0,97.0,D
KY,1.0,165246.0,5.166051661,37.73380174,0.081473299,8.432180115,1.63905251,85.54124611,Hubbard,Carroll, ,43.0,M,4.0,717.0,1.0,1.0, KENTUCK,-0.052999999,0.578000009,0.0,0.0,12.0,123.0,1.0,0.0,0.0,97.0,D
KY,5.0,151480.0,5.232199149,24.58605505,0.066609552,2.941743414,1.180627782,95.40158492,Rogers,Harold, ,43.0,M,1.0,717.0,1.0,5.0, KENTUCK,0.273000002,0.079000004,0.0,0.0,8.0,51.0,0.0,0.0,0.0,97.0,D
KY,6.0,160165.0,10.64408866,48.22747026,0.09519365,7.420828445,1.692865255,78.0799887,Hopkins,Larry,Jones,47.0,M,2.0,717.0,1.0,6.0, KENTUCK,0.224000007,-0.150000006,0.0,0.0,4.0,59.0,0.0,0.0,0.0,97.0,D
KY,2.0,164983.0,6.58819812,38.9652509,0.145802744,5.616477348,1.322548627,88.2272475,Natcher,William,Huston,71.0,M,15.0,717.0,1.0,2.0, KENTUCK,-0.293000013,0.606000006,0.0,0.0,4.0,43.0,2.0,0.0,0.0,97.0,D
KY,3.0,162863.0,7.708486027,41.57810459,0.14116111,15.68067511,1.604031803,62.79037575,Mazzoli,Romano,Louis,48.0,M,6.0,717.0,1.0,3.0, KENTUCK,-0.181999996,-0.001,0.0,0.0,12.0,110.0,1.0,1.0,8.333333333,97.0,D
KY,7.0,143360.0,4.861581687,28.34889679,0.030068273,1.323003997,0.608310606,89.00169404,Perkins,Carl,Dewey,68.0,M,17.0,717.0,1.0,7.0, KENTUCK,-0.307999998,0.428000003,0.0,0.0,22.0,103.0,0.0,0.0,0.0,97.0,D
KY,4.0,140292.0,10.36441908,50.37584889,0.085719072,1.572546475,1.682734214,72.93050249,Snyder,Marion,Gene,52.0,M,9.0,717.0,1.0,4.0, KENTUCK,0.207000002,0.35800001,0.0,0.0,10.0,79.0,0.0,0.0,0.0,97.0,D
LA,5.0,149231.0,7.98752615,36.54516116,0.092133508,29.84270816,0.962862886,56.50253605,Huckaby,Thomas,Jerald,39.0,M,3.0,717.0,1.0,5.0, LOUISIA,-0.009,0.573000014,0.0,0.0,5.0,104.0,0.0,0.0,0.0,97.0,D
LA,4.0,163500.0,9.309545002,46.28508289,0.117785101,21.22631202,1.315916639,46.76263084,Roemer,Charles,Elson,37.0,M,1.0,717.0,1.0,4.0, LOUISIA,0.140000001,-0.379000008,0.0,0.0,1.0,124.0,0.0,0.0,0.0,97.0,D
LA,3.0,129564.0,9.315278889,46.0013601,0.304252117,7.572160201,2.654667179,43.26175341,Tauzin,William,J.,37.0,M,2.0,717.0,1.0,3.0, LOUISIA,0.004,0.555000007,0.0,0.0,4.0,89.0,0.0,0.0,0.0,97.0,D
LA,2.0,160462.0,9.544830779,39.8984012,0.068381294,13.19729722,3.859956198,19.97472452,Boggs,Corinne,Claiborne,64.0,F,5.0,717.0,1.0,2.0, LOUISIA,-0.338999987,0.574000001,0.0,0.0,7.0,81.0,2.0,2.0,28.57142857,97.0,D
LA,1.0,138458.0,9.748627137,45.31402058,0.117401611,13.35262097,3.191000565,29.32131136,Livingston,Robert,Linligthgow,37.0,M,3.0,717.0,1.0,1.0, LOUISIA,0.252000004,0.165000007,0.0,0.0,6.0,126.0,0.0,0.0,0.0,97.0,D
LA,6.0,147403.0,12.63815691,49.98980392,0.067769932,21.16217626,1.132014258,49.96502197,Moore,William,Henson,41.0,M,4.0,717.0,1.0,6.0, LOUISIA,0.194999993,0.157000005,0.0,0.0,12.0,67.0,1.0,0.0,0.0,97.0,D
LA,8.0,129332.0,5.649808801,33.33153803,0.068762401,22.83284523,1.263448107,40.08709904,Long,Gillis,William,57.0,M,6.0,717.0,1.0,8.0, LOUISIA,-0.372000009,0.63499999,0.0,0.0,1.0,47.0,0.0,0.0,0.0,97.0,D
LA,7.0,138619.0,8.194892868,40.40053284,0.062780717,15.0219264,1.118427125,55.94402209,Breaux,John,B.,36.0,M,6.0,717.0,1.0,7.0, LOUISIA,-0.039000001,0.589999974,0.0,0.0,32.0,98.0,12.0,7.0,21.875,97.0,D
MA,10.0,152147.0,11.42318733,51.62585,0.188263342,0.468135562,1.003450343,74.4780186,Heckler,Margaret,M.,49.0,F,8.0,717.0,1.0,10.0, MASSACH,-0.064999998,-0.61500001,0.0,0.0,21.0,164.0,0.0,0.0,0.0,97.0,D
MA,9.0,174504.0,12.68003466,57.84226497,0.580615067,9.32225668,2.691057254,36.82651123,Moakley,John,Joseph,53.0,M,5.0,717.0,1.0,9.0, MASSACH,-0.416999996,-0.033,0.0,0.0,11.0,133.0,1.0,0.0,0.0,97.0,D
MA,1.0,170257.0,11.47549335,56.06710137,0.179887322,0.62552739,1.006735714,68.74706182,Conte,Silvio,Ottavio,59.0,M,12.0,717.0,1.0,1.0, MASSACH,-0.079000004,-0.611999989,0.0,0.0,21.0,141.0,0.0,0.0,0.0,97.0,D
MA,12.0,157356.0,11.61490335,57.65206835,0.235239047,1.308994205,0.890739838,79.03743642,Studds,Gerry,Eastman,43.0,M,5.0,717.0,1.0,12.0, MASSACH,-0.430000007,-0.59799999,0.0,0.0,14.0,109.0,4.0,1.0,7.142857143,97.0,D
MA,4.0,175250.0,21.12894203,67.28024142,0.362261047,0.72188555,1.087308088,61.60270193,Frank,Barney, ,40.0,M,1.0,717.0,1.0,4.0, MASSACH,-0.435000002,-0.537,0.0,0.0,44.0,345.0,2.0,1.0,2.272727273,97.0,D
MA,3.0,153391.0,9.983412129,54.93460028,0.167033952,0.660217383,0.772404743,69.23856124,Early,Joseph,Daniel,47.0,M,4.0,717.0,1.0,3.0, MASSACH,-0.252999991,-0.469000012,0.0,0.0,2.0,19.0,0.0,0.0,0.0,97.0,D
MA,11.0,150484.0,8.936373748,61.83146123,0.225286349,1.895362755,0.875598217,80.57283621,Donnelly,Brian,Joseph,34.0,M,2.0,717.0,1.0,11.0, MASSACH,-0.256000012,-0.128000006,0.0,0.0,35.0,135.0,1.0,0.0,0.0,97.0,D
MA,2.0,158431.0,8.790090654,51.49957188,0.087680432,2.978198668,1.44430093,59.9152289,Boland,Edward,Patrick,69.0,M,15.0,717.0,1.0,2.0, MASSACH,-0.330000013,0.037,0.0,0.0,14.0,69.0,7.0,7.0,50.0,97.0,D
MA,8.0,216352.0,18.24098498,60.34029256,0.852130253,1.615297061,1.480098715,66.29084941,O'Neill,Thomas,Phillip,68.0,M,15.0,717.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,97.0,D
MA,7.0,152779.0,10.66551792,61.77793292,0.193911038,0.674872712,0.965031003,73.30538107,Markey,Edward,J.,34.0,M,4.0,717.0,1.0,7.0, MASSACH,-0.441000015,-0.500999987,0.0,0.0,3.0,175.0,1.0,1.0,33.33333333,97.0,D
MA,5.0,143704.0,13.84728662,59.19802591,0.169640007,0.33832927,1.141700165,63.71034886,Shannon,James,Michael,28.0,M,2.0,717.0,1.0,5.0, MASSACH,-0.469999999,-0.354000002,0.0,0.0,23.0,87.0,1.0,0.0,0.0,97.0,D
MA,6.0,159366.0,11.80091211,61.09155649,0.161890596,0.593652979,0.602036206,76.4706551,Mavroules,Nicholas,James,51.0,M,2.0,717.0,1.0,6.0, MASSACH,-0.312999994,-0.097000003,0.0,0.0,15.0,160.0,0.0,0.0,0.0,97.0,D
MD,8.0,156292.0,34.07120395,80.32232704,0.322901364,1.348386684,2.283820807,34.91904024,Barnes,Michael,Darr,37.0,M,2.0,717.0,1.0,8.0, MARYLAN,-0.345999986,-0.481000006,0.0,0.0,9.0,190.0,1.0,1.0,11.11111111,97.0,D
MD,5.0,163943.0,18.12079677,67.01844936,0.299191186,7.223288934,1.947916084,38.65669107,Hoyer,Steny,H.,41.0,M,1.0,717.0,1.0,5.0, MARYLAN,-0.374000013,0.189999998,0.0,0.0,5.0,110.0,2.0,1.0,20.0,97.0,D
MD,3.0,177117.0,8.247697425,39.13596566,0.432761196,8.987871965,1.066107638,61.59986903,Mikulski,Barbara,A.,44.0,F,3.0,717.0,1.0,3.0, MARYLAN,-0.391000003,-0.138999999,0.0,0.0,14.0,248.0,0.0,0.0,0.0,97.0,D
MD,6.0,159842.0,9.715773311,47.30115362,0.114655835,3.31884299,0.492844203,74.415279,Byron,Beverly,Barton Butcher,48.0,F,2.0,717.0,1.0,6.0, MARYLAN,-0.034000002,0.595000029,0.0,0.0,6.0,69.0,0.0,0.0,0.0,97.0,D
MD,7.0,167826.0,6.496457693,31.14792769,0.190124937,52.93037206,0.913634202,18.31150879,Mitchell,Parren,James,58.0,M,6.0,717.0,1.0,7.0, MARYLAN,-0.582000017,-1.093000054,1.0,0.0,23.0,443.0,3.0,1.0,4.347826087,97.0,D
MD,4.0,159441.0,13.57669906,59.97417663,0.370639353,6.194137268,1.386777157,52.36866929,Holt,Marjorie,Sewell,60.0,F,5.0,717.0,1.0,4.0, MARYLAN,0.298000008,0.090999998,0.0,0.0,35.0,237.0,1.0,1.0,2.857142857,97.0,D
MD,1.0,162097.0,8.425696168,42.44554728,0.228712093,14.68452093,0.587796631,60.58554002,Dyson,Royden,Patrick,32.0,M,1.0,717.0,1.0,1.0, MARYLAN,-0.111000001,0.616999984,0.0,0.0,9.0,192.0,0.0,0.0,0.0,97.0,D
MD,2.0,154943.0,13.10916304,52.95720885,0.18268988,2.181540631,0.600613436,68.88482266,Long,Clarence,Dickinson,72.0,M,10.0,717.0,1.0,2.0, MARYLAN,-0.231000006,0.054000001,0.0,0.0,16.0,117.0,1.0,1.0,6.25,97.0,D
ME,2.0,170547.0,7.053251748,51.25883267,0.281709651,0.265441683,0.20442506,79.62525691,Snowe,Olympia,J.,33.0,F,2.0,717.0,1.0,2.0, MAINE  ,0.052999999,-0.460000008,0.0,0.0,10.0,92.0,0.0,0.0,0.0,97.0,D
ME,1.0,172257.0,9.62619757,58.05329186,0.144474683,0.218018644,0.285465854,92.13658271,Emery,David,Farnham,32.0,M,4.0,717.0,1.0,1.0, MAINE  ,0.093999997,-0.414000005,0.0,0.0,13.0,142.0,0.0,0.0,0.0,97.0,D
MI,10.0,155973.0,9.087886087,52.86722231,0.17351867,0.158233993,1.718971569,58.19051974,Albosta,Donald,Joseph,55.0,M,2.0,717.0,1.0,10.0, MICHIGA,-0.231000006,0.298000008,0.0,0.0,16.0,150.0,0.0,0.0,0.0,97.0,D
MI,1.0,163749.0,7.77949854,46.03948168,0.24340655,42.47794615,1.449204082,17.83238423,Conyers,John, ,51.0,M,9.0,717.0,1.0,1.0, MICHIGA,-0.657000005,-0.65200001,1.0,0.0,18.0,244.0,0.0,0.0,0.0,97.0,D
MI,11.0,159578.0,7.135775621,50.47411932,0.750081443,0.6436496,0.322748301,93.11734009,Davis,Robert,William,48.0,M,2.0,717.0,1.0,11.0, MICHIGA,0.050999999,-0.129999995,0.0,0.0,14.0,170.0,0.0,0.0,0.0,97.0,D
MI,12.0,139013.0,7.391166571,55.06247805,0.152932449,1.537549943,1.476227855,69.49713556,Bonior,David,E.,35.0,M,3.0,717.0,1.0,12.0, MICHIGA,-0.541999996,-0.165999994,0.0,0.0,4.0,182.0,0.0,0.0,0.0,97.0,D
MI,13.0,178138.0,4.390216228,31.65826499,0.269749305,28.16867943,2.501956669,14.26595311,Crockett,George,William,71.0,M,2.0,717.0,1.0,13.0, MICHIGA,-0.572000027,-0.437999994,1.0,0.0,0.0,205.0,0.0,0.0,,97.0,D
MI,14.0,156203.0,8.661941036,49.11458735,0.138973034,1.843983504,0.831902276,60.09853002,Hertel,Dennis,Mark,32.0,M,1.0,717.0,1.0,14.0, MICHIGA,-0.263999999,-0.296999991,0.0,0.0,14.0,150.0,0.0,0.0,0.0,97.0,D
MI,4.0,153067.0,7.506624677,51.80819446,0.151848101,3.318718194,1.750866978,50.42095989,Siljander,Mark,Deli,29.0,M,1.0,717.0,1.0,4.0, MICHIGA,0.35800001,-0.050000001,0.0,0.0,5.0,92.0,0.0,0.0,0.0,97.0,D
